q13	d277:0.0883,d049:0.0861,d239:0.0801,d056:0.0785,d276:0.0580,d258:0.0543,d222:0.0496,d272:0.0448,d205:0.0433,d055:0.0393,d271:0.0390,d194:0.0367,d309:0.0346,d303:0.0345,d317:0.0339,d070:0.0318,d241:0.0318,d042:0.0313,d286:0.0298,d043:0.0298,d099:0.0282,d221:0.0278,d040:0.0272,d285:0.0268,d281:0.0252,d126:0.0246,d047:0.0244,d288:0.0241,d026:0.0239,d060:0.0225,d297:0.0216,d262:0.0209,d165:0.0206,d292:0.0199,d015:0.0193,d289:0.0181,d310:0.0175,d269:0.0174,d136:0.0173,d087:0.0171,d245:0.0169,d183:0.0169,d100:0.0167,d019:0.0165,d161:0.0161,d311:0.0159,d249:0.0156,d190:0.0153,d305:0.0150,d290:0.0149,d170:0.0148,d248:0.0147,d237:0.0147,d200:0.0146,d157:0.0145,d142:0.0142,d050:0.0140,d130:0.0137,d138:0.0132,d129:0.0130,d037:0.0129,d274:0.0125,d174:0.0125,d162:0.0124,d243:0.0122,d013:0.0121,d061:0.0121,d002:0.0121,d189:0.0120,d124:0.0118,d329:0.0116,d018:0.0115,d119:0.0114,d164:0.0114,d159:0.0114,d051:0.0114,d075:0.0113,d022:0.0112,d312:0.0111,d028:0.0111,d313:0.0111,d135:0.0110,d150:0.0109,d059:0.0109,d139:0.0108,d088:0.0108,d122:0.0107,d235:0.0106,d046:0.0105,d263:0.0105,d259:0.0105,d079:0.0104,d179:0.0102,d246:0.0101,d191:0.0100,d171:0.0099,d240:0.0099,d253:0.0095,d244:0.0094,d270:0.0094,d212:0.0091,d304:0.0091,d148:0.0090,d123:0.0089,d094:0.0089,d141:0.0088,d072:0.0087,d257:0.0085,d113:0.0084,d156:0.0084,d074:0.0082,d096:0.0082,d182:0.0082,d147:0.0082,d323:0.0080,d033:0.0078,d280:0.0078,d250:0.0077,d098:0.0076,d193:0.0075,d012:0.0074,d324:0.0074,d016:0.0073,d118:0.0068,d256:0.0067,d007:0.0060,d318:0.0060,d103:0.0052,d173:0.0051,d215:0.0051,d058:0.0051,d287:0.0050,d228:0.0050,d017:0.0049,d180:0.0049,d107:0.0047,d064:0.0047,d063:0.0046,d204:0.0046,d319:0.0046,d225:0.0046,d322:0.0045,d153:0.0045,d211:0.0045,d327:0.0045,d117:0.0043,d143:0.0043,d186:0.0043,d029:0.0042,d128:0.0042,d298:0.0041,d077:0.0041,d218:0.0040,d255:0.0040,d210:0.0038,d172:0.0037,d158:0.0037,d230:0.0036,d224:0.0036,d236:0.0034,d185:0.0034,d234:0.0033,d145:0.0033,d227:0.0032,d045:0.0032,d105:0.0032,d232:0.0031,d306:0.0031,d219:0.0030,d052:0.0030,d273:0.0030,d316:0.0030,d106:0.0030,d198:0.0030,d001:0.0029,d238:0.0028,d291:0.0028,d300:0.0028,d014:0.0028,d307:0.0028,d233:0.0027,d166:0.0027,d202:0.0026,d284:0.0026,d101:0.0026,d149:0.0026,d102:0.0026,d226:0.0026,d279:0.0026,d163:0.0026,d160:0.0026,d083:0.0026,d278:0.0025,d314:0.0025,d216:0.0025,d023:0.0025,d004:0.0025,d020:0.0024,d302:0.0024,d196:0.0024,d266:0.0024,d121:0.0023,d197:0.0023,d214:0.0023,d144:0.0023,d330:0.0023,d027:0.0022,d067:0.0022,d021:0.0022,d024:0.0022,d152:0.0022,d188:0.0022,d080:0.0022,d085:0.0021,d328:0.0021,d229:0.0020,d184:0.0020,d203:0.0020,d003:0.0019,d293:0.0019,d134:0.0019,d294:0.0017
q14	d145:0.1171,d122:0.0996,d002:0.0962,d091:0.0954,d117:0.0940,d180:0.0904,d081:0.0895,d121:0.0766,d093:0.0730,d030:0.0725,d041:0.0657,d133:0.0645,d242:0.0642,d082:0.0623,d022:0.0600,d247:0.0600,d277:0.0583,d125:0.0573,d136:0.0566,d209:0.0559,d144:0.0559,d005:0.0546,d280:0.0539,d075:0.0522,d094:0.0488,d062:0.0458,d314:0.0449,d130:0.0398,d104:0.0372,d031:0.0355,d142:0.0348,d052:0.0306,d025:0.0293,d115:0.0284,d192:0.0278,d308:0.0272,d229:0.0271,d181:0.0271,d089:0.0266,d097:0.0258,d069:0.0252,d174:0.0243,d299:0.0240,d238:0.0211,d085:0.0210,d254:0.0207,d330:0.0207,d211:0.0200,d288:0.0198,d065:0.0197,d186:0.0192,d068:0.0191,d175:0.0186,d273:0.0183,d110:0.0183,d086:0.0180,d169:0.0176,d312:0.0176,d016:0.0172,d233:0.0167,d143:0.0161,d073:0.0149,d219:0.0147,d323:0.0146,d023:0.0146,d147:0.0145,d116:0.0144,d172:0.0143,d293:0.0142,d071:0.0135,d021:0.0134,d202:0.0127,d284:0.0127,d256:0.0122,d162:0.0121,d231:0.0116,d223:0.0114,d038:0.0107,d087:0.0107,d286:0.0107,d221:0.0097,d259:0.0096,d198:0.0090,d240:0.0090,d179:0.0090,d170:0.0085,d008:0.0085,d111:0.0085,d166:0.0083,d294:0.0083,d029:0.0082,d072:0.0080,d205:0.0075,d078:0.0075,d272:0.0074,d268:0.0071,d100:0.0071,d214:0.0071,d098:0.0069,d193:0.0069,d257:0.0067,d010:0.0067,d244:0.0066,d055:0.0066,d194:0.0064,d234:0.0063,d328:0.0063,d251:0.0057,d158:0.0056
q16	d184:0.1213,d132:0.1179,d250:0.1005,d176:0.0935,d277:0.0929,d239:0.0660,d081:0.0651,d229:0.0574,d095:0.0512,d279:0.0446,d034:0.0443,d150:0.0434,d156:0.0434,d056:0.0427,d096:0.0425,d078:0.0421,d191:0.0399,d024:0.0377,d236:0.0372,d280:0.0346,d306:0.0337,d295:0.0332,d329:0.0327,d086:0.0321,d158:0.0318,d097:0.0312,d071:0.0304,d190:0.0301,d297:0.0287,d077:0.0280,d083:0.0278,d060:0.0267,d147:0.0266,d231:0.0261,d076:0.0256,d254:0.0251,d165:0.0245,d169:0.0243,d133:0.0239,d021:0.0238,d152:0.0237,d138:0.0234,d143:0.0233,d182:0.0231,d235:0.0218,d293:0.0206,d049:0.0202
q17	d121:0.1781,d271:0.1723,d091:0.0736,d146:0.0562,d172:0.0554,d024:0.0514,d171:0.0400,d183:0.0340,d274:0.0319,d190:0.0252,d316:0.0243,d289:0.0229,d066:0.0210,d299:0.0204,d239:0.0203,d106:0.0200,d003:0.0191,d030:0.0181,d163:0.0173,d233:0.0170,d212:0.0169,d297:0.0164,d250:0.0155,d130:0.0150,d262:0.0148,d084:0.0147,d148:0.0145,d191:0.0144,d132:0.0140,d137:0.0137,d188:0.0135,d258:0.0128
q18	d192:0.3551,d194:0.2395,d210:0.1996,d230:0.1429,d201:0.1319,d222:0.1219,d207:0.1159,d111:0.1054,d209:0.1052,d203:0.0963,d223:0.0952,d216:0.0897,d219:0.0883,d197:0.0757,d322:0.0726,d208:0.0701,d055:0.0591,d198:0.0580,d276:0.0571,d211:0.0543,d213:0.0530,d195:0.0516,d301:0.0505,d220:0.0493,d061:0.0485,d215:0.0484,d221:0.0470,d212:0.0458,d193:0.0454,d191:0.0451,d200:0.0440,d202:0.0431,d199:0.0428,d206:0.0400,d163:0.0395,d224:0.0378,d142:0.0370,d218:0.0363,d236:0.0363,d303:0.0360,d266:0.0358,d304:0.0350,d214:0.0300,d122:0.0294,d053:0.0289,d227:0.0285,d251:0.0279,d225:0.0274,d109:0.0243,d205:0.0240,d204:0.0238,d196:0.0233,d296:0.0231,d279:0.0228,d028:0.0218,d124:0.0213,d129:0.0209,d078:0.0200,d217:0.0177,d260:0.0166,d182:0.0149,d174:0.0143,d058:0.0142,d110:0.0136,d246:0.0133,d248:0.0132,d319:0.0128,d315:0.0127,d253:0.0125,d071:0.0123,d160:0.0114,d240:0.0112,d177:0.0110,d020:0.0106,d302:0.0106,d002:0.0105,d172:0.0104,d268:0.0103,d275:0.0103,d123:0.0102,d098:0.0100,d330:0.0100,d072:0.0099,d027:0.0099,d282:0.0098,d089:0.0098,d137:0.0097,d249:0.0097,d242:0.0097,d164:0.0092,d280:0.0089,d235:0.0089,d241:0.0087,d052:0.0084,d048:0.0084,d271:0.0084,d286:0.0084,d116:0.0077,d316:0.0071
q19	d179:0.1860,d323:0.0493,d004:0.0455,d102:0.0406,d021:0.0349,d200:0.0338,d273:0.0296,d194:0.0263,d310:0.0254,d069:0.0251,d001:0.0250,d051:0.0235,d204:0.0231,d153:0.0226,d321:0.0226,d028:0.0220,d320:0.0214,d056:0.0211,d330:0.0209,d136:0.0208,d277:0.0205,d078:0.0187,d088:0.0184,d015:0.0180,d222:0.0179,d185:0.0170,d258:0.0164,d035:0.0154,d293:0.0151,d158:0.0147,d055:0.0142,d138:0.0142,d266:0.0123,d230:0.0120,d098:0.0119,d189:0.0118,d289:0.0113,d274:0.0107,d241:0.0103,d299:0.0100,d106:0.0098,d095:0.0098,d291:0.0093,d300:0.0092,d309:0.0092,d111:0.0091,d091:0.0091,d212:0.0090,d147:0.0081,d180:0.0081,d272:0.0080,d231:0.0079,d129:0.0078,d197:0.0076,d191:0.0076,d254:0.0076,d193:0.0074,d257:0.0073,d092:0.0072,d175:0.0067,d109:0.0065,d190:0.0058,d294:0.0056
q22	d258:0.1162,d277:0.0955,d011:0.0837,d239:0.0690,d266:0.0672,d056:0.0644,d049:0.0642,d297:0.0548,d159:0.0513,d149:0.0466,d331:0.0446,d327:0.0416,d010:0.0376,d184:0.0357,d138:0.0319,d145:0.0302,d319:0.0300,d286:0.0300,d135:0.0295,d100:0.0288,d004:0.0277,d020:0.0250,d240:0.0247,d330:0.0238,d164:0.0236,d072:0.0219,d157:0.0194,d121:0.0194,d225:0.0188,d270:0.0184,d096:0.0183,d064:0.0181,d250:0.0172,d132:0.0168,d127:0.0165,d299:0.0160,d007:0.0158,d302:0.0158,d151:0.0156,d146:0.0156,d086:0.0155,d069:0.0155,d152:0.0154,d147:0.0151,d153:0.0150,d035:0.0147,d190:0.0146,d140:0.0145,d233:0.0144,d183:0.0143,d236:0.0141,d092:0.0134,d229:0.0133,d102:0.0130,d124:0.0126,d182:0.0125,d116:0.0125,d095:0.0122,d051:0.0121,d082:0.0121,d098:0.0119,d155:0.0118,d243:0.0116,d197:0.0116,d122:0.0114,d055:0.0113,d317:0.0113,d305:0.0110,d247:0.0109,d328:0.0109,d280:0.0106,d180:0.0101,d078:0.0101,d109:0.0099,d176:0.0099,d129:0.0098,d303:0.0098,d048:0.0095,d067:0.0091,d003:0.0080,d052:0.0079,d316:0.0078,d141:0.0074,d320:0.0052,d252:0.0044,d321:0.0040,d137:0.0039,d188:0.0039,d200:0.0038,d101:0.0037,d298:0.0037,d242:0.0036,d074:0.0035,d107:0.0034,d260:0.0034,d325:0.0034,d172:0.0033,d223:0.0033,d213:0.0033,d042:0.0032,d025:0.0031,d133:0.0031,d249:0.0031,d022:0.0030,d136:0.0030,d221:0.0028,d206:0.0028,d150:0.0028,d228:0.0028,d241:0.0028,d306:0.0028,d246:0.0027,d267:0.0027,d329:0.0027,d248:0.0027,d081:0.0027,d134:0.0027,d179:0.0026,d217:0.0026,d054:0.0026,d177:0.0026,d181:0.0026,d322:0.0026,d238:0.0025,d291:0.0025,d300:0.0025,d071:0.0025,d065:0.0025,d178:0.0025,d207:0.0025,d212:0.0024,d209:0.0024,d163:0.0023,d160:0.0023,d077:0.0023,d171:0.0023,d062:0.0023,d218:0.0023,d113:0.0023,d156:0.0022,d287:0.0022,d281:0.0022,d216:0.0022,d023:0.0022,d032:0.0022,d073:0.0022,d272:0.0022,d019:0.0021,d231:0.0021,d210:0.0021,d084:0.0021,d076:0.0021,d093:0.0021,d268:0.0021,d275:0.0021,d214:0.0021,d094:0.0020,d144:0.0020,d115:0.0020,d193:0.0020,d222:0.0020,d169:0.0020,d089:0.0020,d257:0.0020,d024:0.0020,d046:0.0019,d143:0.0019,d185:0.0019,d125:0.0019,d015:0.0019,d304:0.0019,d085:0.0018,d234:0.0018,d323:0.0018,d167:0.0018,d227:0.0018,d105:0.0018,d162:0.0018,d283:0.0017,d293:0.0017,d251:0.0017,d199:0.0016,d139:0.0015,d294:0.0015
q23	d219:0.3963,d276:0.1354,d026:0.0349,d323:0.0344,d084:0.0175,d067:0.0175,d199:0.0171,d179:0.0154,d013:0.0146,d017:0.0143,d315:0.0134,d253:0.0132,d314:0.0132,d104:0.0129,d207:0.0129,d004:0.0129,d296:0.0122,d005:0.0120,d021:0.0114,d108:0.0114,d078:0.0114,d188:0.0113,d227:0.0113,d105:0.0111,d150:0.0111,d195:0.0105,d137:0.0103,d168:0.0102,d003:0.0102,d141:0.0099,d118:0.0095,d109:0.0092,d324:0.0089,d271:0.0088,d157:0.0087,d049:0.0086,d007:0.0034,d318:0.0034,d245:0.0031,d103:0.0029,d173:0.0029,d215:0.0029,d058:0.0029,d221:0.0028,d287:0.0028,d228:0.0028,d180:0.0027,d290:0.0027,d107:0.0027,d248:0.0027,d064:0.0026,d063:0.0026,d204:0.0026,d319:0.0026,d225:0.0026,d322:0.0026,d153:0.0025,d211:0.0025,d327:0.0025,d117:0.0024,d143:0.0024,d186:0.0024,d200:0.0024,d029:0.0024,d128:0.0024,d298:0.0023,d077:0.0023,d218:0.0023,d255:0.0023,d019:0.0021,d210:0.0021,d129:0.0021,d172:0.0021,d018:0.0021,d119:0.0021,d158:0.0021,d230:0.0020,d222:0.0020,d224:0.0020,d040:0.0020,d047:0.0019,d236:0.0019,d055:0.0019,d043:0.0019,d185:0.0019,d164:0.0019,d234:0.0018,d145:0.0018,d050:0.0018,d045:0.0018,d070:0.0018,d232:0.0017,d306:0.0017,d263:0.0017,d237:0.0017,d052:0.0017,d273:0.0017,d316:0.0017,d037:0.0017,d106:0.0017,d198:0.0017,d001:0.0016,d142:0.0016,d243:0.0016,d238:0.0016,d291:0.0016,d300:0.0016,d014:0.0016,d309:0.0016,d002:0.0016,d307:0.0016,d190:0.0016,d233:0.0015,d166:0.0015,d317:0.0015,d297:0.0015,d202:0.0015,d284:0.0015,d101:0.0015,d149:0.0015,d102:0.0015,d226:0.0015,d279:0.0015,d163:0.0015,d160:0.0014,d277:0.0014,d313:0.0014,d285:0.0014,d161:0.0014,d083:0.0014,d278:0.0014,d061:0.0014,d281:0.0014,d216:0.0014,d023:0.0014,d205:0.0014,d020:0.0014,d302:0.0014,d079:0.0014,d196:0.0013,d266:0.0013,d121:0.0013,d197:0.0013,d191:0.0013,d214:0.0013,d144:0.0013,d330:0.0013,d027:0.0013,d042:0.0013,d286:0.0012,d249:0.0012,d024:0.0012,d152:0.0012,d244:0.0012,d080:0.0012,d046:0.0012,d136:0.0012,d304:0.0012,d194:0.0012,d085:0.0012,d328:0.0012,d229:0.0011,d184:0.0011,d203:0.0011,d162:0.0011,d303:0.0011,d293:0.0011,d134:0.0011,d139:0.0010,d294:0.0010
q24	d213:0.1083,d219:0.0980,d198:0.0916,d202:0.0879,d211:0.0854,d276:0.0853,d129:0.0791,d224:0.0772,d243:0.0766,d210:0.0757,d208:0.0755,d223:0.0743,d220:0.0736,d151:0.0733,d192:0.0717,d201:0.0715,d209:0.0712,d199:0.0708,d282:0.0699,d221:0.0695,d207:0.0677,d216:0.0633,d274:0.0627,d215:0.0624,d222:0.0622,d195:0.0581,d194:0.0577,d225:0.0559,d061:0.0559,d303:0.0559,d099:0.0554,d074:0.0553,d060:0.0551,d212:0.0546,d088:0.0540,d193:0.0522,d240:0.0515,d218:0.0511,d098:0.0509,d042:0.0502,d034:0.0497,d255:0.0493,d205:0.0490,d080:0.0487,d196:0.0476,d197:0.0463,d203:0.0463,d112:0.0445,d028:0.0445,d135:0.0436,d253:0.0434,d200:0.0414,d031:0.0411,d083:0.0392,d281:0.0381,d096:0.0377,d217:0.0361,d123:0.0354,d040:0.0342,d262:0.0338,d289:0.0331,d237:0.0293,d214:0.0283,d181:0.0278,d044:0.0269,d265:0.0252,d206:0.0245,d311:0.0230,d142:0.0227,d204:0.0224,d177:0.0224,d165:0.0218,d002:0.0215,d067:0.0213,d072:0.0203,d234:0.0200,d039:0.0198,d242:0.0198,d229:0.0197,d078:0.0189,d263:0.0187,d266:0.0182,d286:0.0171,d294:0.0165,d116:0.0157,d316:0.0146
q25	d166:0.1994,d020:0.1472,d328:0.1331,d128:0.1257,d265:0.1231,d156:0.1190,d023:0.1165,d167:0.0833,d245:0.0700,d211:0.0575,d247:0.0539,d032:0.0499
q26	d152:0.2192,d143:0.0862,d291:0.0806,d228:0.0766,d318:0.0661,d190:0.0633,d116:0.0608,d066:0.0578,d293:0.0565,d147:0.0556,d322:0.0538,d316:0.0537,d052:0.0485,d171:0.0455,d095:0.0428,d208:0.0383,d136:0.0380,d206:0.0367,d002:0.0366,d131:0.0357,d183:0.0335,d241:0.0330,d105:0.0312,d231:0.0310,d109:0.0302,d092:0.0301,d300:0.0299,d235:0.0293,d174:0.0292,d007:0.0272,d149:0.0254,d279:0.0251,d292:0.0249,d094:0.0244,d161:0.0231,d017:0.0223,d098:0.0220,d197:0.0209,d306:0.0202,d138:0.0190,d164:0.0189,d323:0.0183,d283:0.0176,d219:0.0170,d173:0.0168,d312:0.0161,d210:0.0156,d179:0.0154,d212:0.0152,d224:0.0147,d012:0.0146,d287:0.0140,d079:0.0134,d275:0.0130,d027:0.0125,d290:0.0125,d133:0.0123,d168:0.0122,d217:0.0121,d015:0.0118,d036:0.0116,d014:0.0115,d178:0.0114,d140:0.0113,d175:0.0113,d033:0.0113,d117:0.0112,d029:0.0110,d331:0.0109,d003:0.0109,d284:0.0108,d265:0.0107,d102:0.0107,d277:0.0106,d062:0.0106,d005:0.0106,d215:0.0105,d113:0.0104,d199:0.0102,d141:0.0100,d129:0.0098,d107:0.0098,d182:0.0088,d305:0.0086,d263:0.0080
q27	d103:0.0835,d166:0.0744,d051:0.0662,d054:0.0655,d132:0.0507,d227:0.0429,d187:0.0415,d136:0.0409,d067:0.0399,d058:0.0386,d159:0.0385,d293:0.0382,d066:0.0378,d211:0.0365,d083:0.0363,d074:0.0353,d116:0.0343,d291:0.0338,d152:0.0310,d158:0.0310,d251:0.0303,d174:0.0275,d029:0.0265,d316:0.0265,d161:0.0254,d231:0.0254,d033:0.0251,d139:0.0244,d056:0.0237,d243:0.0230,d238:0.0230,d292:0.0225,d030:0.0220,d094:0.0220,d143:0.0213,d005:0.0209,d215:0.0208,d079:0.0204,d023:0.0201,d164:0.0201,d108:0.0199,d145:0.0197,d210:0.0195,d017:0.0192,d027:0.0191,d042:0.0190,d222:0.0183,d130:0.0182,d015:0.0179,d075:0.0177,d304:0.0171,d002:0.0168,d064:0.0168,d167:0.0167,d150:0.0163,d296:0.0158,d209:0.0152,d107:0.0151,d199:0.0150,d141:0.0146,d109:0.0146,d014:0.0137,d085:0.0131,d080:0.0131,d274:0.0126,d162:0.0120,d290:0.0118,d271:0.0115,d119:0.0114,d170:0.0109,d101:0.0102,d102:0.0101,d255:0.0099,d281:0.0097,d269:0.0094,d325:0.0092,d276:0.0085,d055:0.0084,d259:0.0077,d306:0.0076,d299:0.0075,d237:0.0074,d198:0.0073,d322:0.0071,d300:0.0069,d088:0.0069,d279:0.0064,d282:0.0063,d077:0.0063,d173:0.0063,d156:0.0062,d020:0.0059,d129:0.0058,d311:0.0058,d018:0.0058,d318:0.0057,d197:0.0057,d195:0.0056,d330:0.0055,d012:0.0055,d016:0.0053,d026:0.0051,d194:0.0051,d184:0.0050,d283:0.0048,d179:0.0046
q28	d136:0.1084,d316:0.0734,d174:0.0702,d291:0.0683,d066:0.0560,d056:0.0543,d159:0.0471,d279:0.0437,d094:0.0436,d161:0.0433,d015:0.0419,d164:0.0398,d147:0.0390,d080:0.0382,d079:0.0379,d152:0.0369,d145:0.0368,d322:0.0367,d035:0.0361,d029:0.0350,d027:0.0345,d264:0.0344,d143:0.0338,d075:0.0330,d212:0.0323,d102:0.0322,d237:0.0316,d002:0.0314,d292:0.0309,d070:0.0298,d295:0.0298,d173:0.0296,d296:0.0294,d321:0.0288,d083:0.0288,d037:0.0279,d042:0.0278,d327:0.0275,d067:0.0274,d309:0.0272,d162:0.0259,d271:0.0249,d226:0.0247,d289:0.0246,d193:0.0234,d132:0.0229,d033:0.0228,d165:0.0220,d263:0.0218,d085:0.0216,d139:0.0214,d273:0.0213,d191:0.0207,d186:0.0207,d160:0.0197,d107:0.0195,d275:0.0193,d086:0.0191,d252:0.0189,d168:0.0188,d183:0.0181,d194:0.0179,d259:0.0178,d328:0.0177,d254:0.0176,d246:0.0170,d267:0.0170,d241:0.0169,d153:0.0169,d141:0.0169,d008:0.0166,d260:0.0162,d099:0.0160,d211:0.0160,d243:0.0160,d329:0.0158,d233:0.0155,d098:0.0154,d057:0.0152,d312:0.0151,d129:0.0151,d084:0.0150,d310:0.0149,d072:0.0148,d270:0.0148,d276:0.0142,d294:0.0142,d109:0.0142,d031:0.0141,d047:0.0140,d055:0.0140,d306:0.0139,d299:0.0137,d248:0.0135,d240:0.0133,d283:0.0132,d058:0.0131,d054:0.0131,d013:0.0129,d046:0.0129,d269:0.0127,d012:0.0126,d231:0.0126,d106:0.0122,d048:0.0122,d198:0.0121,d185:0.0121,d064:0.0121,d115:0.0120,d297:0.0119,d298:0.0116,d303:0.0116,d077:0.0116,d170:0.0114,d190:0.0111,d026:0.0110,d060:0.0110,d180:0.0110,d331:0.0108,d131:0.0107,d278:0.0105,d144:0.0103,d216:0.0101,d120:0.0101,d019:0.0098,d125:0.0096,d123:0.0095,d304:0.0094,d195:0.0093,d169:0.0091,d089:0.0091,d305:0.0085,d230:0.0085,d049:0.0083,d110:0.0083,d052:0.0078,d293:0.0077,d018:0.0076,d088:0.0065,d111:0.0064,d022:0.0062,d114:0.0059,d045:0.0059,d010:0.0059,d221:0.0058,d206:0.0058,d219:0.0056,d239:0.0056,d063:0.0054,d071:0.0051,d307:0.0051,d103:0.0048,d235:0.0047,d314:0.0046,d150:0.0046,d148:0.0043,d318:0.0043,d250:0.0043,d189:0.0042,d330:0.0042,d133:0.0041,d016:0.0040,d188:0.0040,d009:0.0040,d236:0.0040,d116:0.0037,d184:0.0037,d175:0.0037,d324:0.0035,d290:0.0035,d220:0.0035,d179:0.0034,d069:0.0034,d001:0.0034,d097:0.0033,d014:0.0032,d065:0.0032,d011:0.0032,d091:0.0032,d247:0.0031,d202:0.0031,d101:0.0030,d149:0.0030,d277:0.0030,d313:0.0030,d287:0.0029,d061:0.0029,d281:0.0029,d023:0.0029,d096:0.0029,d108:0.0028,d210:0.0028,d325:0.0028,d093:0.0027,d053:0.0027,d121:0.0027,d119:0.0027,d197:0.0027,d100:0.0027,d222:0.0026,d130:0.0026,d087:0.0026,d286:0.0026,d262:0.0026,d249:0.0025,d021:0.0025,d024:0.0025,d244:0.0025,d234:0.0024,d039:0.0024,d256:0.0023,d003:0.0023
q29	d037:0.1659,d314:0.1480,d001:0.1262,d113:0.0937,d261:0.0858,d120:0.0658,d133:0.0646,d046:0.0485,d062:0.0476,d191:0.0429,d294:0.0421,d286:0.0409,d159:0.0318,d070:0.0280,d173:0.0278,d212:0.0244,d226:0.0232,d107:0.0183,d086:0.0180,d291:0.0171,d186:0.0165,d136:0.0162,d279:0.0158,d160:0.0157,d099:0.0151,d252:0.0150,d147:0.0149,d254:0.0141,d276:0.0134,d047:0.0132,d055:0.0131,d264:0.0127,d174:0.0125,d058:0.0123,d013:0.0121,d295:0.0117,d237:0.0116,d329:0.0116,d106:0.0115,d198:0.0114,d064:0.0113,d057:0.0111,d312:0.0111,d153:0.0109,d327:0.0108,d270:0.0108,d170:0.0107,d309:0.0107,d008:0.0107,d292:0.0106,d031:0.0103,d331:0.0101,d131:0.0100,d102:0.0100,d278:0.0098,d056:0.0095,d216:0.0095,d269:0.0093,d019:0.0092,d231:0.0092,d123:0.0089,d115:0.0088,d195:0.0087,d165:0.0087,d193:0.0086,d027:0.0086,d169:0.0086,d089:0.0085,d168:0.0084,d015:0.0081,d026:0.0081,d305:0.0080,d194:0.0080,d085:0.0080,d328:0.0079,d241:0.0076,d303:0.0075,d283:0.0075,d263:0.0074,d052:0.0073,d048:0.0073,d293:0.0073
q32	d025:0.1677,d090:0.1601,d139:0.0984,d031:0.0823,d067:0.0766,d145:0.0598,d254:0.0552,d140:0.0540,d092:0.0503,d282:0.0473,d305:0.0409,d324:0.0375,d141:0.0351,d317:0.0338,d284:0.0326,d059:0.0325,d072:0.0325,d011:0.0322,d226:0.0321,d083:0.0317,d279:0.0299,d314:0.0291,d172:0.0291,d006:0.0290,d252:0.0285,d060:0.0284,d268:0.0270,d053:0.0269,d015:0.0261,d222:0.0260,d042:0.0258,d262:0.0255,d227:0.0252,d235:0.0249,d105:0.0248,d184:0.0235,d271:0.0219
q34	d248:0.1080,d221:0.0145,d040:0.0141,d224:0.0140,d037:0.0137,d312:0.0136,d216:0.0132,d075:0.0125,d110:0.0121,d246:0.0119,d113:0.0116,d232:0.0109,d213:0.0106,d047:0.0100,d270:0.0098,d122:0.0097,d207:0.0097,d091:0.0097,d288:0.0097,d108:0.0096,d034:0.0095,d278:0.0089,d219:0.0088,d260:0.0088,d237:0.0088,d106:0.0087,d261:0.0085,d225:0.0084,d043:0.0083,d148:0.0082,d170:0.0081,d010:0.0081,d198:0.0080,d241:0.0078,d024:0.0077,d308:0.0075,d281:0.0072,d060:0.0072,d235:0.0070,d325:0.0069,d138:0.0067,d121:0.0067,d189:0.0066,d027:0.0066,d193:0.0065,d192:0.0065,d087:0.0064,d151:0.0063,d062:0.0062,d142:0.0061,d015:0.0061,d085:0.0060,d227:0.0059,d039:0.0059,d327:0.0059,d059:0.0059,d044:0.0058,d066:0.0058,d117:0.0057,d271:0.0055,d086:0.0054,d226:0.0054,d130:0.0054,d282:0.0054,d112:0.0054,d215:0.0053,d045:0.0053,d181:0.0053,d253:0.0052,d211:0.0052,d243:0.0052,d127:0.0052,d070:0.0052,d071:0.0052,d065:0.0051,d307:0.0051,d180:0.0051,d292:0.0051,d190:0.0050,d166:0.0050,d290:0.0050,d196:0.0050,d081:0.0050,d266:0.0049,d082:0.0049,d063:0.0048,d279:0.0048,d155:0.0047,d005:0.0047,d242:0.0047,d006:0.0046,d008:0.0046,d061:0.0046,d252:0.0045,d032:0.0045,d020:0.0044,d202:0.0044,d126:0.0043,d119:0.0043,d214:0.0043,d144:0.0042,d098:0.0042,d099:0.0041,d249:0.0040,d092:0.0040,d055:0.0040,d210:0.0040,d125:0.0039,d223:0.0039,d136:0.0039,d093:0.0039,d026:0.0039,d197:0.0038,d194:0.0038,d201:0.0038,d123:0.0038,d250:0.0038,d256:0.0037,d089:0.0037,d162:0.0036,d133:0.0036,d109:0.0036,d080:0.0036,d046:0.0036,d283:0.0036,d009:0.0036,d236:0.0036,d022:0.0035,d052:0.0035,d048:0.0035,d264:0.0035,d274:0.0034,d050:0.0034,d118:0.0034,d013:0.0033,d301:0.0032,d095:0.0031,d240:0.0031,d251:0.0031,d035:0.0031,d001:0.0031,d028:0.0030,d135:0.0030,d294:0.0028,d030:0.0028,d200:0.0028,d209:0.0028,d296:0.0027,d131:0.0027,d083:0.0027,d255:0.0027,d320:0.0026,d287:0.0026,d096:0.0026,d205:0.0026,d078:0.0026,d073:0.0026,d079:0.0025,d129:0.0025,d076:0.0025,d195:0.0024,d042:0.0023,d038:0.0023,d286:0.0023,d182:0.0022,d164:0.0022,d305:0.0022,d203:0.0021,d263:0.0020,d316:0.0020
